Ram,Price_euros,Intel,Intel_baja,Intel_media,Intel_alta,AMD,Gaming,Ultrabook,Notebook,Nvidia,Nvidia_Geforce,Nvidia_graphics,Intel_graphics,Screen_HD,SSD,HDD,HDD+SSD,ppi
4,621.45,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
8,959.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
8,1499.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
8,489.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,106.11306214269258
4,252.36,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,813.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,141.21199808219862
4,545.67,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,100.45466986113651
8,1099.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
8,1760.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,176.23257360658386
8,860.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
8,735.07,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
2,210.8,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,111.93520355955211
8,1129.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
8,1224.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,true,true,141.21199808219862
6,649.0,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,106.11306214269258
4,1579.0,true,false,false,false,false,false,true,false,false,false,true,true,true,false,true,false,176.23257360658386
4,224.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,899.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
6,619.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
8,1472.2,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,176.23257360658386
8,1499.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,157.3505121487356
8,959.0,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,141.21199808219862
8,985.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,141.21199808219862
12,949.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,127.33567457123111
8,1064.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
8,2408.0,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,141.21199808219862
8,884.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,157.3505121487356
8,469.01,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1790.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,176.23257360658386
4,429.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
4,849.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,117.82653006268643
4,638.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,157.3505121487356
4,586.19,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
4,689.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
8,1034.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
4,685.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
16,1769.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,157.3505121487356
8,846.5,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,100.45466986113651
4,409.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
4,398.99,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,869.01,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
4,481.98,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
6,459.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,928.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
8,949.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
16,1059.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,127.33567457123111
16,1099.0,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,141.21199808219862
16,2094.48,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
16,2397.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,282.42399616439724
8,1187.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,127.33567457123111
8,1195.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,141.21199808219862
8,938.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
4,720.32,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,100.45466986113651
8,819.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,141.21199808219862
8,955.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
8,1498.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,282.42399616439724
16,2399.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,282.42399616439724
8,639.9,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,106.11306214269258
8,819.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,141.21199808219862
8,749.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
4,490.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,369.0,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,false,100.45466986113651
4,485.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
16,1983.0,true,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,141.21199808219862
4,615.0,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,135.0942111925629
16,1426.66,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
8,1629.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
4,410.8,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,398.99,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
8,1210.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,117.82653006268643
16,1799.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
8,1099.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,127.33567457123111
4,299.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,111.93520355955211
4,1099.99,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,111.93520355955211
8,1199.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
2,209.0,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,135.0942111925629
6,459.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
6,579.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1116.02,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,157.3505121487356
8,1200.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,127.33567457123111
8,1142.4,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,141.21199808219862
8,799.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,141.21199808219862
8,799.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,157.3505121487356
8,979.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,141.21199808219862
4,737.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,289.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1049.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
8,1534.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,141.21199808219862
8,977.0,true,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,141.21199808219862
4,324.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1280.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
16,2199.0,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,234.50740003017813
4,274.9,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,889.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,127.33567457123111
8,977.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,127.33567457123111
8,1011.99,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,141.21199808219862
8,889.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
4,616.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,141.21199808219862
4,1559.0,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,125.36742798669837
8,1199.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
8,847.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
8,1499.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
8,919.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
16,2029.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
8,1949.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,331.2642361026012
6,409.0,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,100.45466986113651
8,795.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
16,2537.45,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,220.53462386625827
16,1199.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,141.21199808219862
8,739.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
8,1499.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,331.2642361026012
16,2813.75,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
4,609.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,141.21199808219862
8,1229.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
4,699.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
8,1060.49,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
8,1729.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
4,493.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
4,1000.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,157.3505121487356
16,2499.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,331.2642361026012
6,579.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
8,1048.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
16,1499.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,276.053530085501
8,1477.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,276.053530085501
8,699.0,false,false,false,false,true,true,false,false,false,false,false,false,true,false,true,false,141.21199808219862
4,344.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
4,825.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1599.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
4,349.0,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,100.45466986113651
12,1009.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,141.21199808219862
6,764.0,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,100.45466986113651
16,2325.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
4,589.0,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,106.11306214269258
8,2282.0,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,209.8006828649808
4,655.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,117.82653006268643
4,989.0,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,200.84255993695703
4,1700.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
4,309.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,459.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,899.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,141.21199808219862
8,899.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,141.21199808219862
8,1399.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
8,1958.9,true,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,226.98300468106115
8,836.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,141.21199808219862
2,249.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,111.93520355955211
4,779.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,111.93520355955211
8,1458.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
4,499.0,true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,100.45466986113651
8,1499.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
4,586.6,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,259.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
16,1935.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
32,2799.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,127.33567457123111
8,935.0,true,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,165.6321180513006
32,2799.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,119.7232157653423
2,199.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
4,399.0,false,false,false,false,true,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
4,476.99,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,879.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,141.21199808219862
4,675.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,165.6321180513006
16,1764.0,true,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,157.3505121487356
16,1975.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
6,459.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1249.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
8,832.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,141.21199808219862
8,1599.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,331.2642361026012
8,1260.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
8,549.0,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,100.45466986113651
16,2449.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
8,1699.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,146.86047800548656
4,565.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
8,817.95,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,141.21199808219862
4,468.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
8,1199.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,141.21199808219862
8,663.0,true,false,false,false,false,false,true,false,false,false,false,false,true,false,true,false,141.21199808219862
4,785.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,157.3505121487356
16,1799.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
8,1049.26,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,157.3505121487356
6,699.0,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,127.33567457123111
8,973.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
8,1165.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
4,339.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1195.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
8,989.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
8,949.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,141.21199808219862
4,369.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
4,915.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,111.93520355955211
8,1350.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
4,488.99,false,false,false,false,true,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
8,719.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,true,true,141.21199808219862
6,831.0,true,false,false,false,false,false,true,false,true,false,false,false,true,true,false,false,141.21199808219862
4,1244.0,true,false,false,false,false,false,true,false,false,false,true,true,false,true,false,false,125.36742798669837
8,1379.0,true,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,165.6321180513006
8,1962.99,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
8,759.0,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,141.21199808219862
8,1649.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
16,1504.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
16,1403.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,141.21199808219862
4,380.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
16,1899.0,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,282.42399616439724
8,557.37,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,248.9,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,141.21199808219862
12,999.0,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,127.33567457123111
8,999.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
16,1598.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
16,4389.0,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,127.33567457123111
8,1029.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,352.4651472131677
12,1799.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,127.33567457123111
8,1179.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,157.3505121487356
4,959.0,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,135.0942111925629
16,1799.0,true,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,276.053530085501
4,702.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,127.33567457123111
4,244.99,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,141.21199808219862
4,1135.15,true,false,false,false,false,false,true,false,false,false,true,true,false,false,true,false,125.36742798669837
8,579.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
8,1129.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,276.053530085501
16,1679.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,282.42399616439724
8,565.0,true,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,141.21199808219862
4,932.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
32,3147.37,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,254.67134914246222
4,775.0,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,135.0942111925629
8,2013.1,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,276.053530085501
6,549.0,false,false,false,false,true,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
8,1299.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,141.21199808219862
16,1799.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,352.4651472131677
16,1849.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,316.96506044349616
4,439.0,false,false,false,false,true,false,false,true,false,false,false,false,true,false,true,false,127.33567457123111
4,769.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
6,799.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,141.21199808219862
8,1103.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
8,1379.0,true,false,false,false,false,false,true,false,false,false,false,true,true,true,false,false,276.053530085501
8,689.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,141.21199808219862
8,2135.0,true,false,false,false,false,false,false,false,true,false,false,false,true,true,false,false,141.21199808219862
8,949.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
6,949.0,true,false,false,false,false,false,false,true,true,false,false,false,false,true,true,true,106.11306214269258
8,2899.0,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,127.33567457123111
6,439.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,286.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,111.93520355955211
4,265.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,161.72539083525606
8,1279.0,true,false,false,false,false,false,true,false,false,false,true,true,false,false,false,false,226.41554716935852
12,1673.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,157.3505121487356
8,629.0,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,100.45466986113651
4,749.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
4,735.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
4,1195.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
8,1970.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
8,1639.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,157.3505121487356
16,1279.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
16,1159.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
4,319.0,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,224.17380907857276
2,249.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,false,false,111.93520355955211
8,839.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,141.21199808219862
32,2663.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
32,5499.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,254.67134914246222
16,998.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,127.33567457123111
8,1599.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,127.33567457123111
4,288.9,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,639.0,true,false,false,false,false,false,false,true,true,false,false,false,true,false,true,false,141.21199808219862
8,1323.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
8,1080.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,127.33567457123111
4,289.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1099.0,true,false,false,false,false,true,false,false,true,false,false,false,true,false,true,false,141.21199808219862
16,1299.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
4,639.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
8,750.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
4,455.7,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,100.45466986113651
8,1637.0,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,209.8006828649808
4,959.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1045.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,false,false,127.33567457123111
4,912.5,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,141.21199808219862
4,249.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
8,745.0,true,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
4,289.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,1299.0,true,false,false,false,false,false,false,true,true,false,false,false,true,true,true,true,282.42399616439724
8,1363.0,true,false,false,false,false,false,true,false,false,false,true,true,true,true,false,false,165.6321180513006
12,1369.9,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
4,1590.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
16,1479.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
4,443.99,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
8,902.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,157.3505121487356
8,1258.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
8,539.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
4,1189.0,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,111.93520355955211
4,274.99,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,100.45466986113651
4,720.32,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,100.45466986113651
4,839.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
4,979.0,true,false,false,false,false,false,false,true,false,false,true,true,false,true,false,false,100.45466986113651
4,705.5,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,141.21199808219862
4,530.0,true,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,106.11306214269258
8,649.0,true,false,false,false,false,false,false,true,false,false,true,true,true,false,true,false,165.6321180513006
16,1099.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,282.42399616439724
4,478.89,false,false,false,false,true,false,false,true,false,false,false,false,true,true,false,false,141.21199808219862
8,1875.0,true,false,false,false,false,false,true,false,false,false,true,true,true,false,false,false,157.3505121487356
16,1339.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,141.21199808219862
16,3012.77,true,false,false,false,false,true,false,false,true,false,false,false,true,true,true,true,127.33567457123111
8,1199.0,true,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,165.6321180513006
32,3240.0,true,false,false,false,false,true,false,false,true,false,false,false,true,true,false,false,127.33567457123111
8,429.0,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,100.45466986113651
8,949.0,true,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,165.6321180513006
